annee,milieu,code_region,region,code_cercle,cercle,code_commune,commune,code_village,localite,concessions,nbmen,hommes,femmes
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217010, BAROU,100,142,381,411
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217011, BONGO,178,198,683,761
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217012, DIAMINI NA,106,117,301,351
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217013, DIAMINIGOURA,31,34,113,138
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217014, DIN I,1,1,2,3
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217015, GOGOLY,22,28,106,115
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217016, IBI AMAKOKORO,23,33,90,91
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217017, IBI AMOTO,59,82,274,286
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217018, IBI DAMATO,40,67,195,199
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217019, IBI DOGOMON,28,36,84,112
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217020, IBI TOUBOU,17,19,57,68
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217021, INGUELE,89,99,281,333
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217023, IRELI BARA,17,19,46,49
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217024, IRELI DAMA,44,52,117,135
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217025, IRELI GANIE,22,26,76,76
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217026, IRELI IDA,45,48,146,121
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217027, IRELI NATTAYE,12,15,38,34
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217028, IRELI NIENE,18,22,66,49
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217029, IRELI OURO,124,141,505,526
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217030, IRELI TORO,46,58,135,127
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217031, KAMBA BANDIE,162,179,492,428
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217032, KAMBA GANDAKILEMA,131,131,353,401
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217033, KAMBA KOMODIGUI,60,81,279,243
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217034, KAMBA SARAME,41,48,133,139
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217035, KAMBA SINDE,117,143,469,484
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217036, KOUNDOU ANDO,78,136,402,390
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217037, KOUNDOU DA,48,68,159,160
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217038, KOUNDOU DOGOMO,24,51,135,124
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217039, KOUNDOU GUINA,45,76,222,246
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217041, NENI CESSE,17,18,42,47
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217042, NENI DAMAGUINE,90,124,467,482
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217043, NENI NINGUENE,17,17,38,52
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217044, NENI OGOROU,7,15,26,28
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217045, PEGUE,20,28,81,101
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217046, SANGHA OGOL LEYE,249,307,1149,1151
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217048, TERELI,345,388,1168,1194
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217049, TUYOGOU,94,115,367,397
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217050, YAYE,32,50,134,126
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217051, YENDOUMA AKO,49,69,193,206
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217052, YENDOUMA BAMANA,14,16,31,40
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217053, YENDOUMA DA,31,57,114,127
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217054, YENDOUMA DAMA,62,131,319,382
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217055, YENDOUMA SOGOL,152,226,547,571
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217057, YOUGA NAH,57,89,247,271
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217058, YOUGA PIRI,40,55,140,152
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217059, BANANI-BANSIROU,34,38,98,135
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217060, SONO,258,332,996,1010
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217091, OGOL DA + SANGUI,116,156,422,518
2009, RURAL,5,MOPTI,52, BANDIAGARA,5217, SANGHA,5217092, DIN I+ BANANI AMOU,128,150,402,432
2009, RURAL,5,MOPTI,52, BANDIAGARA,5218, SEGUE IRE,5218001, SOUGUI,40,121,238,271
2009, RURAL,5,MOPTI,52, BANDIAGARA,5218, SEGUE IRE,5218003, AMALA GUINE,92,153,333,391
2009, RURAL,5,MOPTI,52, BANDIAGARA,5218, SEGUE IRE,5218004, AMALA GUENE,47,99,188,213
2009, RURAL,5,MOPTI,52, BANDIAGARA,5218, SEGUE IRE,5218005, ANALA-DITANGA,58,122,263,352
2009, RURAL,5,MOPTI,52, BANDIAGARA,5218, SEGUE IRE,5218006, DANABEROU,11,20,50,50
2009, RURAL,5,MOPTI,52, BANDIAGARA,5218, SEGUE IRE,5218007, DANAGUIRI,48,94,177,230
2009, RURAL,5,MOPTI,52, BANDIAGARA,5218, SEGUE IRE,5218008, DONOU,123,156,299,360
2009, RURAL,5,MOPTI,52, BANDIAGARA,5218, SEGUE IRE,5218009, DOUMOUGOU,42,128,248,264
2009, RURAL,5,MOPTI,52, BANDIAGARA,5218, SEGUE IRE,5218010, KEDOU,86,231,422,495
2009, RURAL,5,MOPTI,52, BANDIAGARA,5218, SEGUE IRE,5218011, KOMBEROU,79,194,505,529
2009, RURAL,5,MOPTI,52, BANDIAGARA,5218, SEGUE IRE,5218012, KOMODIA,109,193,380,450
2009, RURAL,5,MOPTI,52, BANDIAGARA,5218, SEGUE IRE,5218013, KOMOGUINE,56,124,214,264
2009, RURAL,5,MOPTI,52, BANDIAGARA,5218, SEGUE IRE,5218014, KONGUIRI,96,162,334,352
2009, RURAL,5,MOPTI,52, BANDIAGARA,5218, SEGUE IRE,5218015, NANGA DOUMBO,381,610,1275,1590
2009, RURAL,5,MOPTI,52, BANDIAGARA,5218, SEGUE IRE,5218016, OMONIA,48,64,142,170
2009, RURAL,5,MOPTI,52, BANDIAGARA,5218, SEGUE IRE,5218018, SOBBO,53,76,167,186
2009, RURAL,5,MOPTI,52, BANDIAGARA,5218, SEGUE IRE,5218019, TAGADOU,35,55,125,131
2009, RURAL,5,MOPTI,52, BANDIAGARA,5218, SEGUE IRE,5218021, SOUGUI/NINGARI,216,601,1237,1570
2009, RURAL,5,MOPTI,52, BANDIAGARA,5218, SEGUE IRE,5218022, TEGOU,77,96,165,231
2009, RURAL,5,MOPTI,52, BANDIAGARA,5219, SOROLY,5219001, SOROLY,212,241,594,594
2009, RURAL,5,MOPTI,52, BANDIAGARA,5219, SOROLY,5219002, ANDIOUMBOLO,83,104,240,285
2009, RURAL,5,MOPTI,52, BANDIAGARA,5219, SOROLY,5219003, BENDIEDY,161,364,903,907
2009, RURAL,5,MOPTI,52, BANDIAGARA,5219, SOROLY,5219004, BINOUN,71,145,215,325
2009, RURAL,5,MOPTI,52, BANDIAGARA,5219, SOROLY,5219005, BORO,87,156,401,445
2009, RURAL,5,MOPTI,52, BANDIAGARA,5219, SOROLY,5219006, DOLOGOU,96,99,210,254
2009, RURAL,5,MOPTI,52, BANDIAGARA,5219, SOROLY,5219007, KOKOLO,158,173,479,582
2009, RURAL,5,MOPTI,52, BANDIAGARA,5219, SOROLY,5219008, KOUNDOUGOU,50,98,261,274
2009, RURAL,5,MOPTI,52, BANDIAGARA,5219, SOROLY,5219009, TINTIMBOLO,52,70,155,172
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220001, DIANGASSAGOU,122,281,804,798
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220002, BALAGUINA FULBE,42,137,385,407
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220003, BOLAGUINA HABE,11,55,180,191
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220004, BOURKOUMA,127,389,1283,1229
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220006, DIENGUENI FULBE,39,79,244,236
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220007, DIENGUENI HABE,54,138,398,340
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220008, DOUMBOL,157,292,978,1010
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220009, GOUMI FULBE,4,5,18,12
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220010, GOUMI HABE,44,72,176,170
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220011, KONSAGOU,66,125,359,355
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220012, KORONDALI,17,52,236,219
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220013, KOROU,20,64,154,182
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220014, NENE FULBE,1,2,11,7
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220015, NENE HABE,43,113,313,363
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220016, NENE LEYE,61,102,303,335
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220017, OGOSSAGOU,24,101,332,334
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220018, OUADOU,11,45,155,146
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220019, SINE KANDA,15,47,171,138
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220020, SOH,36,132,428,447
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220021, SOHENDE,31,60,211,221
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220022, TABIA BONDO,18,53,160,156
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220023, TINEMASSAGOU,46,108,268,272
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220024, TOGUENDA ( TEKENDA),4,24,73,78
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220025, TOMNE,37,61,157,155
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220026, YARO BOMBO,32,92,285,311
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220028, YARO PLATEAU,60,214,627,663
2009, RURAL,5,MOPTI,52, BANDIAGARA,5220, TIMNIRI,5220029, YORO TERGENDA,8,17,48,48
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221001, KANI GOGOUNA,233,320,762,863
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221002, ASSA,81,132,291,339
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221003, BINE,108,165,300,354
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221004, BISSONGO,48,59,139,157
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221005, BOLMO,91,106,318,392
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221006, BOUNDOU,74,83,265,289
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221007, DIANOU,100,137,284,328
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221008, DOLOGOU,55,60,201,186
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221009, DOMO,42,45,146,132
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221010, DONNOU MENTHELY,20,21,73,58
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221011, DONNOU NADOLY,55,72,199,212
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221012, GONDODIE,97,104,318,356
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221013, GONDOLY DJENINKE,62,115,206,269
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221014, GONDOLY DOGON,117,155,358,421
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221015, GONGO,156,220,619,567
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221016, GUEMENE,14,23,49,50
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221017, IMBISSON,125,151,340,329
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221018, IRELY BOLO,32,120,369,409
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221019, KABA DO,36,39,113,114
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221020, KABA LEYE,62,77,164,210
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221021, KADIALY,134,166,361,324
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221022, KANSONGO,122,144,371,382
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221023, KEDIELY,55,75,193,245
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221024, KINE,45,64,152,166
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221025, KOIMEGOU,64,83,209,180
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221026, KONGOULOU,39,53,133,143
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221027, MENE MENE,310,504,1003,1073
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221028, MOE DO,64,67,254,234
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221029, MOE LEYE,100,117,345,357
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221030, MORRY,68,76,189,176
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221031, NANTANGA,92,116,250,227
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221032, NOUNOU,130,167,312,380
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221033, OLGUINE,78,108,278,318
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221034, ORSONGO,53,98,192,258
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221035, OUARRA,26,37,59,88
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221036, OUROLI TOLO,71,99,209,251
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221037, OYE,44,57,126,160
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221038, PEDIENI,20,27,60,53
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221039, SAL DIMI,31,111,413,365
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221040, SAL DOGON,40,50,157,184
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221041, SAL OGOL,1,4,12,11
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221042, SAL SOMBOUGOU,45,89,230,249
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221043, SOL DJENINKE,25,43,126,188
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221044, SOUGOUDOMOU,97,131,285,296
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221045, TABARA,75,121,251,264
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221046, TABITONGO,143,175,570,593
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221047, TENNE,199,255,659,737
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221048, GAGNAGA,55,72,153,181
2009, RURAL,5,MOPTI,52, BANDIAGARA,5221, WADOUBA,5221049, SOL-OGOU,50,115,316,359
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301001, BANKASS,714,1154,3840,3558
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301002, BARE DARSALAN,72,142,459,468
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301003, BOUNDOU SAMBA,55,98,270,277
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301004, DENSAGOU,177,255,805,796
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301005, DORODO,37,101,303,261
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301006, GOLO,26,43,132,134
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301007, GUIWAGOU DIAPTO,49,84,177,198
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301008, GUIWAGOU FITTOB,77,153,475,469
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301009, KENDE,79,185,529,513
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301010, KEROU PEULH,14,18,50,56
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301011, KOUMOUDOU,20,98,319,336
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301012, KOUROUNDE SONDO,199,241,648,721
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301013, KOUYENTOMBO,149,234,660,720
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301014, NOUMOUDAMA,69,97,296,302
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301015, OGODIRE,57,134,381,407
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301016, OGOSSAGOU DOGON,39,109,308,298
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301017, OGOSSAGOU PEULH,37,70,170,177
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301018, OGOTENA,329,440,1404,1476
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301019, SOGARA,92,165,569,589
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301020, SOGOU DOURKOUN,60,111,294,300
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301021, SOGOU TOUM,65,137,444,457
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301022, SOKOURA,193,305,860,828
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301023, SOULA OUORO,51,99,256,262
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301024, TANGANABOYE,199,273,873,887
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301025, TINTO,65,154,529,540
2009, RURAL,5,MOPTI,53, BANKASS,5301, BANKASS,5301026, WELINGARA,30,75,209,186
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302001, BAYE,443,736,2493,2452
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302002, BORO,10,12,40,38
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302003, DIAN,22,63,190,203
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302004, DIEN,37,104,313,300
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302005, DISSA,39,102,322,316
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302006, DOULIN BAYE,62,171,578,554
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302007, GOERE,200,265,813,765
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302008, GONDJEGUINADOU,15,35,135,148
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302009, KANDE,81,118,373,349
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302010, KANWERE,43,66,200,194
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302011, KARI,58,81,290,254
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302012, LIBE HABBE,97,207,697,679
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302013, LIBE PEULH,111,218,593,554
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302014, LOSSAGOU,90,122,448,460
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302015, MINTA,86,208,648,640
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302016, NASSARI PEULH,33,66,166,180
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302017, NASSARI SAMOGO,48,131,346,338
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302018, NIAMNIA,128,348,1256,1333
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302019, OUFOU,25,55,196,225
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302020, OULA,152,249,788,723
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302021, OURO,126,160,471,513
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302022, OURO OUFOU,21,29,88,91
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302025, OUROKOUIN,182,256,786,743
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302026, PARA,39,88,226,231
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302027, PISSA,342,859,2857,2919
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302028, SAALO,70,115,370,381
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302029, SALLE,22,26,104,93
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302030, SOGUE,40,77,216,180
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302031, SONGORE,474,731,2335,2359
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302032, YIRA,41,116,496,498
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302033, ZEREMA,31,60,163,187
2009, RURAL,5,MOPTI,53, BANKASS,5302, BAYE,5302091, MINTA -OURO -SAYE,69,134,416,422
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303001, DIALLASSAGOU,322,465,1397,1373
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303002, ALI,54,134,329,340
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303003, ANDA KANDA,35,72,229,223
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303004, AROU BAHABE,7,23,78,74
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303005, BALAGUINA,42,114,372,331
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303006, DAIMADIAME,18,31,100,105
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303007, DEGUESSAGOU,119,326,963,897
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303008, DIALLAYE,329,658,1831,1831
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303009, DIANGAL,20,106,332,376
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303010, DIANWELY,48,137,377,391
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303011, DINTO,11,29,78,76
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303012, DOUKORO,60,117,303,351
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303013, ISSAGOU,33,71,178,182
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303014, KOUME PEULH,16,60,149,151
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303015, MAGA,35,135,344,379
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303016, MOUGIRE,43,98,262,286
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303017, NEMA,10,22,63,47
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303018, NENE,146,466,1205,1343
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303019, OUANDIANA HABBE,3,11,41,29
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303020, OUANDIANA PEULH,44,106,277,284
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303021, OUNOUNA,57,159,462,463
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303022, SOKORO,81,195,518,559
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303023, SOKORO KANDA,37,60,203,199
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303024, TIRE,38,100,292,274
2009, RURAL,5,MOPTI,53, BANKASS,5303, DIALLASSAGOU,5303025, YALEMA,125,317,873,889
2009, RURAL,5,MOPTI,53, BANKASS,5304, DIMBAL HABBE,5304001, AMBASSA HABBE,50,145,393,387
2009, RURAL,5,MOPTI,53, BANKASS,5304, DIMBAL HABBE,5304002, AMBASSA PEULH,18,57,168,161
2009, RURAL,5,MOPTI,53, BANKASS,5304, DIMBAL HABBE,5304004, DEMBO,23,97,315,330
2009, RURAL,5,MOPTI,53, BANKASS,5304, DIMBAL HABBE,5304005, DIMBAL HABBE,173,510,1530,1561
2009, RURAL,5,MOPTI,53, BANKASS,5304, DIMBAL HABBE,5304006, DIMBAL PEULH,15,31,77,100
2009, RURAL,5,MOPTI,53, BANKASS,5304, DIMBAL HABBE,5304007, DIOUBANDIARA,17,39,91,108
2009, RURAL,5,MOPTI,53, BANKASS,5304, DIMBAL HABBE,5304008, KOBOHO,23,63,168,180
2009, RURAL,5,MOPTI,53, BANKASS,5304, DIMBAL HABBE,5304009, KONSAGOU,112,442,1222,1208
2009, RURAL,5,MOPTI,53, BANKASS,5304, DIMBAL HABBE,5304010, LOGON,60,367,869,890
2009, RURAL,5,MOPTI,53, BANKASS,5304, DIMBAL HABBE,5304012, OUBAN YARA,42,157,441,478
